"783","5","Dom Leedham","Team England Lions","Caine 2","Cygnar","David Smith","0","0","0","Caster Kill","Take and Hold"
"784","5","Ben diBosdari","Team England Lions","Lucant 1","Convergence of Cyriss","Mike Puryear","0","0","42","Scenario","Take and Hold"
"784","5","Mike Puryear","Team USA Red","Harbinger 1 ","Protectorate of Menoth","Ben diBosdari","1","5","102","Scenario","Take and Hold"
"785","5","Billy Robin","Team USA Red","Caine 2","Cygnar","Brett Wilkie","0","0","5","Caster Kill","Take and Hold"
"785","5","Brett Wilkie","Team England Lions","Baldur 2 ","Circle Orboros","Billy Robin","1","2","82","Caster Kill","Take and Hold"
"786","5","Ben Fuzi","Team Germany Black","Haley 2","Cygnar","Johan Dyrlind","1","0","103","Caster Kill","Take and Hold"
"786","5","Johan Dyrlind","Team Sweden Nobel","Karchev 1","Khador","Ben Fuzi","0","0","64","Caster Kill","Take and Hold"
"787","5","Christoffer Wedding","Team Sweden Nobel","Issyria 1","Retribution of Scyrah","Dominik de Cassan","1","1","62","Caster Kill","Take and Hold"
"787","5","Dominik de Cassan","Team Germany Black","Haley 2","Cygnar","Christoffer Wedding","0","0","2","Caster Kill","Take and Hold"
"788","5","Andreas Holm","Team Sweden Nobel","Kaelyssa 1","Retribution of Scyrah","Sascha Maisel","0","0","8","Caster Kill","Take and Hold"
"788","5","Sascha Maisel","Team Germany Black","High Reclaimer 1","Protectorate of Menoth","Andreas Holm","1","0","64","Caster Kill","Take and Hold"
"789","5","Olov Winroth","Team Sweden Nobel","Haley 3","Cygnar","Robin Maukisch","0","3","84","Deathclock","Take and Hold"
"789","5","Robin Maukisch","Team Germany Black","Baldur 2","Circle Orboros","Olov Winroth","1","3","92","Deathclock","Take and Hold"
"790","5","Filip Zingmark","Team Sweden Nobel","Tanith 1","Circle Orboros","Moritz Riegler","0","3","8","Caster Kill","Take and Hold"
"790","5","Moritz Riegler","Team Germany Black","Vyros 2","Retribution of Scyrah","Filip Zingmark","1","3","100","Caster Kill","Take and Hold"
"791","5","Chris Orr","Team Canada Goose","Kallus 1","Legion of Everblight","Gustav Berggren","0","0","40","Caster Kill","Take and Hold"
"791","5","Gustav Berggren","Team Sweden Dynamite","Arkadius 1","Minions","Chris Orr","1","3","104","Caster Kill","Take and Hold"
"792","5","Bubba Dalton","Team Canada Goose","Karchev 1","Khador","Stefan Benediktsson","1","5","63","Scenario","Take and Hold"
"792","5","Stefan Benediktsson","Team Sweden Dynamite","Deneghra 1","Cryx","Bubba Dalton","0","0","46","Scenario","Take and Hold"
"793","5","Denis Korzun","Team Sweden Dynamite","Borka 1","Trollblood","Tim Fung","0","0","37","Scenario","Take and Hold"
"793","5","Tim Fung","Team Canada Goose","Wurmwood 1","Circle Orboros","Denis Korzun","1","5","16","Scenario","Take and Hold"
"794","5","David Beauchamp","Team Canada Goose","Ossyan 1","Retribution of Scyrah","Jocke Rapp","1","3","85","Caster Kill","Take and Hold"
"794","5","Jocke Rapp","Team Sweden Dynamite","Vladimir 2","Khador","David Beauchamp","0","0","11","Caster Kill","Take and Hold"
"795","5","Chandler Davidson","Team Canada Goose","Kreoss 3","Protectorate of Menoth","Rickard Nilsson","0","3","92","Deathclock","Take and Hold"
"795","5","Rickard Nilsson","Team Sweden Dynamite","Rask 1","Minions","Chandler Davidson","1","0","108","Deathclock","Take and Hold"
"796","5","Florian Hartmann","Team Austria Schnitzel","Ossyan 1","Retribution of Scyrah","Tomáš Pešták","1","0","75","Caster Kill","Take and Hold"
"796","5","Tomáš Pešták","Team Czech Republic Red"," Skarre 2","Cryx","Florian Hartmann","0","1","35","Caster Kill","Take and Hold"
"797","5","Michal Dzurenda","Team Czech Republic Red","Issyria 1","Retribution of Scyrah","Stefan Riegler","0","0","45","Scenario","Take and Hold"
"797","5","Stefan Riegler","Team Austria Schnitzel","Vladimir 3","Khador","Michal Dzurenda","1","5","102","Scenario","Take and Hold"
"798","5","Adam Tuma","Team Czech Republic Red","Kreoss 1","Protectorate of Menoth","Erich Hochauer","1","0","98","Caster Kill","Take and Hold"
"798","5","Erich Hochauer","Team Austria Schnitzel","Lucant 1","Convergence of Cyriss","Adam Tuma","0","1","25","Caster Kill","Take and Hold"
"799","5","Daniel Bogdanoski","Team Czech Republic Red","Vladimir 2","Khador","Wolfgang Weber","0","2","42","Caster Kill","Take and Hold"
"799","5","Wolfgang Weber","Team Austria Schnitzel","Witch coven 1","Cryx","Daniel Bogdanoski","1","0","79","Caster Kill","Take and Hold"
"800","5","Lukáš Maršík","Team Czech Republic Red","Madrak 2","Trollblood","Martin Hornacek","0","1","17","Deathclock","Take and Hold"
"800","5","Martin Hornacek","Team Austria Schnitzel","Hexeris 2","Skorne","Lukáš Maršík","1","2","73","Deathclock","Take and Hold"
"801","5","Byron Liles","Team Wales Dant","Madrak 2","Trollblood","Spyros Karakitsos","0","0","14","Caster Kill","Take and Hold"
"801","5","Spyros Karakitsos","Team Greece Epic","Skarre 1","Cryx","Byron Liles","1","0","74","Caster Kill","Take and Hold"
"802","5","Marios Oikonomopoulos","Team Greece Epic","Lylyth 3 ","Legion of Everblight","Paul Letherby","0","0","5","Caster Kill","Take and Hold"
"802","5","Paul Letherby","Team Wales Dant","Mordikaar 1","Skorne","Marios Oikonomopoulos","1","2","94","Caster Kill","Take and Hold"
"803","5","Konstantinos Oikonomopoulos","Team Greece Epic","Harkevich 1 ","Khador","Pete Hillard ","0","3","42","Scenario","Take and Hold"
"803","5","Pete Hillard ","Team Wales Dant","Butcher 3","Khador","Konstantinos Oikonomopoulos","1","5","64","Scenario","Take and Hold"
"804","5","Giannis Agoras","Team Greece Epic","Lucant 1","Convergence of Cyriss","Sam Derbyshire","0","2","45","Scenario","Take and Hold"
"804","5","Sam Derbyshire","Team Wales Dant","Barnabas 1","Minions","Giannis Agoras","1","5","56","Scenario","Take and Hold"
"805","5","Andreas Rizopoulos","Team Greece Epic","Xerxis 1","Skorne","Terry Slade","0","0","52","Scenario","Take and Hold"
"805","5","Terry Slade","Team Wales Dant","Absylonia 2","Legion of Everblight","Andreas Rizopoulos","1","5","103","Scenario","Take and Hold"
"806","5","Marc Trautmann","Team Switzerland Chocolate","Helynna 1","Retribution of Scyrah","Yang Song","0","0","39","Scenario","Take and Hold"
"806","5","Yang Song","Team China Baizen","Kaelyssa 1","Retribution of Scyrah","Marc Trautmann","1","5","33","Scenario","Take and Hold"
"807","5","michael ilegems","Team Switzerland Chocolate","Amon 1","Protectorate of Menoth","Wei Jin","1","5","113","Caster Kill","Take and Hold"
"807","5","Wei Jin","Team China Baizen","Karchev 1","Khador","michael ilegems","0","2","104","Caster Kill","Take and Hold"
"808","5","Gua","Team China Baizen","Madrak 2","Trollblood","Robi Deola","1","5","77","Scenario","Take and Hold"
"808","5","Robi Deola","Team Switzerland Chocolate","Thyra 1","Protectorate of Menoth","Gua","0","4","83","Scenario","Take and Hold"
"809","5","Marco Bernasconi","Team Switzerland Chocolate","Goreshade 1","Cryx","Youwei Wu","0","0","21","Caster Kill","Take and Hold"
"809","5","Youwei Wu","Team China Baizen","Lucant 1","Convergence of Cyriss","Marco Bernasconi","1","1","55","Caster Kill","Take and Hold"
"810","5","Giaccomo Mader","Team Switzerland Chocolate","Haley 2","Cygnar","Lei","0","0","8","Caster Kill","Take and Hold"
"810","5","Lei","Team China Baizen","Lylyth 3","Legion of Everblight","Giaccomo Mader","1","0","59","Caster Kill","Take and Hold"
"811","5","Alessandro Montagnani","Team Italy Michaelangelo","Madrak 2","Trollblood","Florian Platte","0","2","50","Caster Kill","Take and Hold"
"811","5","Florian Platte","Team Germany Red","Amon 1","Retribution of Scyrah","Alessandro Montagnani","1","2","72","Caster Kill","Take and Hold"
"812","5","Daniele Diaspro","Team Italy Michaelangelo","Vyros 2","Retribution of Scyrah","Hinnerk Fischer","1","0","89","Caster Kill","Take and Hold"
"812","5","Hinnerk Fischer","Team Germany Red","Severius 2 ","Protectorate of Menoth","Daniele Diaspro","0","0","0","Caster Kill","Take and Hold"
"813","5","Edoardo Rinaldi","Team Italy Michaelangelo","Caine 2","Cygnar","Martin Huf","1","0","90","Caster Kill","Take and Hold"
"813","5","Martin Huf","Team Germany Red","Vayl 2 ","Legion of Everblight","Edoardo Rinaldi","0","0","0","Caster Kill","Take and Hold"
"814","5","Alfredo Virgillito","Team Germany Red","Doomshaper 2","Trollblood","Emiliano Traversi","0","0","19","Deathclock","Take and Hold"
"814","5","Emiliano Traversi","Team Italy Michaelangelo","Thagrosh 1","Legion of Everblight","Alfredo Virgillito","1","0","98","Deathclock","Take and Hold"
"815","5","Marco Elitropi","Team Italy Michaelangelo"," High Reclaimer 1","Protectorate of Menoth","Niels Pecherz","1","5","104","Scenario","Take and Hold"
"815","5","Niels Pecherz","Team Germany Red","Ossyan 1 ","Retribution of Scyrah","Marco Elitropi","0","2","63","Scenario","Take and Hold"
"816","5","Kevin Maeder","Team France Obelix","Rhyas 1","Legion of Everblight","Tim Bossuyt","1","5","0","Scenario","Take and Hold"
"816","5","Tim Bossuyt","Team Belgium Victorious Secret","Skarre 2","Cryx","Kevin Maeder","0","0","44","Scenario","Take and Hold"
"817","5","Baptiste Schmittlin","Team France Obelix","Severius 2","Protectorate of Menoth","Christophe Dirckx","0","1","52","Scenario","Take and Hold"
"817","5","Christophe Dirckx","Team Belgium Victorious Secret","Sorscha 1 ","Khador","Baptiste Schmittlin","1","5","77","Scenario","Take and Hold"
"818","5","Kevin Aourragh","Team France Obelix","Skarre 1","Cryx","Niels De Vlieger","0","0","12","Deathclock","Take and Hold"
"818","5","Niels De Vlieger","Team Belgium Victorious Secret","Kallus 1","Legion of Everblight","Kevin Aourragh","1","0","82","Deathclock","Take and Hold"
"819","5","Alexandre Maiffret","Team France Obelix","Grayle 1","Circle Orboros","Steven De Canck","0","0","10","Scenario","Take and Hold"
"819","5","Steven De Canck","Team Belgium Victorious Secret","Irusk 2","Khador","Alexandre Maiffret","1","5","41","Scenario","Take and Hold"
"820","5","Adrien Cahier","Team France Obelix","Harkevich 1 ","Khador","Benoit Van Lee","1","5","20","Scenario","Take and Hold"
"820","5","Benoit Van Lee","Team Belgium Victorious Secret","Magnus 2","Mercenaries","Adrien Cahier","0","0","73","Scenario","Take and Hold"
"821","5","Fernando Segado","Team Spain Red","Lylyth 3 ","Legion of Everblight","Laurens Tanguy","0","0","32","Caster Kill","Take and Hold"
"821","5","Laurens Tanguy","Team Belgium Prinzesschen","Vyros 2","Retribution of Scyrah","Fernando Segado","1","3","106","Caster Kill","Take and Hold"
"822","5","Raul Segado","Team Spain Red","Scaverous 1 ","Cryx","Wout Maerschalck","0","0","20","Caster Kill","Take and Hold"
"822","5","Wout Maerschalck","Team Belgium Prinzesschen","Sloan 1","Cygnar","Raul Segado","1","5","104","Caster Kill","Take and Hold"
"823","5","Dorian Gordon","Team Spain Red","Stryker 2","Cygnar","Tommy Geuns","1","0","62","Caster Kill","Take and Hold"
"823","5","Tommy Geuns","Team Belgium Prinzesschen","Maddox 1","Cygnar","Dorian Gordon","0","0","46","Caster Kill","Take and Hold"
"824","5","Enrique Lopez","Team Spain Red","Baldur 2","Circle Orboros","Klaas Luyckx","1","0","63","Caster Kill","Take and Hold"
"824","5","Klaas Luyckx","Team Belgium Prinzesschen","Ragnor 1","Trollblood","Enrique Lopez","0","0","5","Caster Kill","Take and Hold"
"825","5","Dirk Pintjens","Team Belgium Prinzesschen","High Reclaimer 1","Protectorate of Menoth","Javier Sanchez","1","5","92","Scenario","Take and Hold"
"825","5","Javier Sanchez","Team Spain Red","Irusk 2","Khador","Dirk Pintjens","0","1","78","Scenario","Take and Hold"
"826","5","Bryce Geeraert","Team Middle East","Wurmwood 1","Circle Orboros","Chen Ge","1","5","12","Scenario","Take and Hold"
"826","5","Chen Ge","Team China Egg Roll","Amon 1","Protectorate of Menoth","Bryce Geeraert","0","0","54","Scenario","Take and Hold"
"827","5","Eric Liu ","Team Middle East","Asphyxious 3","Cryx","Guanbo Liu","0","0","80","Scenario","Take and Hold"
"827","5","Guanbo Liu","Team China Egg Roll","Asphyxious 3","Cryx","Eric Liu ","1","5","84","Scenario","Take and Hold"
"828","5","He Jiang","Team China Egg Roll","Madrak 2","Trollblood","Josh Blakemore","0","0","5","Caster Kill","Take and Hold"
"828","5","Josh Blakemore","Team Middle East","Severius 2","Protectorate of Menoth","He Jiang","1","1","93","Caster Kill","Take and Hold"
"829","5","Joseph Hanna","Team Middle East","Hexeris 2","Skorne","Luke Pollard","0","0","40","Caster Kill","Take and Hold"
"829","5","Luke Pollard","Team China Egg Roll","Kromac 2","Circle Orboros","Joseph Hanna","1","5","112","Caster Kill","Take and Hold"
"830","5","Fraser Phillips","Team Middle East","Stryker 2","Cygnar","Jason Mcleod","1","1","99","Caster Kill","Take and Hold"
"830","5","Jason Mcleod","Team China Egg Roll","Carver 1","Minions","Fraser Phillips","0","0","42","Caster Kill","Take and Hold"
"831","5","Jun Chan","Team England Roses","Vyros 2","Retribution of Scyrah","Tatu Purhonen","1","0","99","Caster Kill","Take and Hold"
"831","5","Tatu Purhonen","Team Finland Väinämöinen","Kromac 2","Circle Orboros","Jun Chan","0","0","70","Caster Kill","Take and Hold"
"832","5","Pauli Lehtoranta","Team Finland Väinämöinen","Rask 1","Minions","Phil Shaw","1","0","59","Caster Kill","Take and Hold"
"832","5","Phil Shaw","Team England Roses","Vladimir 2","Khador","Pauli Lehtoranta","0","0","34","Caster Kill","Take and Hold"
"833","5","Jaakko Uusitupa","Team Finland Väinämöinen","Haley 2","Cygnar","Toby Nathan","0","1","19","Caster Kill","Take and Hold"
"833","5","Toby Nathan","Team England Roses","Ragnor 1","Trollblood","Jaakko Uusitupa","1","2","77","Caster Kill","Take and Hold"
"834","5","Mikko Heinola","Team Finland Väinämöinen","Severius 2","Protectorate of Menoth","Ryan Evans","0","0","25","Caster Kill","Take and Hold"
"834","5","Ryan Evans","Team England Roses","Witch coven 1","Cryx","Mikko Heinola","1","1","71","Caster Kill","Take and Hold"
"835","5","Jim Gradwell","Team England Roses","Baldur 2","Circle Orboros","Tero Sarkijarvi","1","5","112","Scenario","Take and Hold"
"835","5","Tero Sarkijarvi","Team Finland Väinämöinen","Goreshade 1","Cryx","Jim Gradwell","0","4","66","Scenario","Take and Hold"
"836","5","Brin Blatnik","Team Slovenia","Doomshaper 2","Trollblood","Rhys Phillips","0","0","20","Caster Kill","Take and Hold"
"836","5","Rhys Phillips","Team Wales Crafanc","Rahn 1 ","Retribution of Scyrah","Brin Blatnik","1","0","95","Caster Kill","Take and Hold"
"837","5","Alun Evans","Team Wales Crafanc","Thyra 1","Protectorate of Menoth","Maksimiljan Galos ","1","3","79","Caster Kill","Take and Hold"
"837","5","Maksimiljan Galos ","Team Slovenia","Wurmwood 1 ","Circle Orboros","Alun Evans","0","3","87","Caster Kill","Take and Hold"
"838","5","Ben Jenkins","Team Wales Crafanc","Deneghra 1","Cryx","Tomaz Kovacic","0","3","34","Caster Kill","Take and Hold"
"838","5","Tomaz Kovacic","Team Slovenia"," Caine 2","Cygnar","Ben Jenkins","1","3","100","Caster Kill","Take and Hold"
"839","5","Adam Jones","Team Wales Crafanc","Madrak 2 ","Trollblood","Jan Kleva Ivancic","0","0","57","Caster Kill","Take and Hold"
"839","5","Jan Kleva Ivancic","Team Slovenia","Butcher 3","Khador","Adam Jones","1","2","104","Caster Kill","Take and Hold"
"840","5","Jean-Sebastien Imbeau","Team Slovenia","Kreoss 1","Protectorate of Menoth","Scott Hooper-Jones","0","0","0","Caster Kill","Take and Hold"
"840","5","Scott Hooper-Jones","Team Wales Crafanc","Montador 1","Mercenaries","Jean-Sebastien Imbeau","1","1","74","Caster Kill","Take and Hold"
"841","5","Niklas Bergmark","Team Sweden Bofors","Borka 1","Trollblood","Trevor Attridge","0","1","13","Scenario","Take and Hold"
"841","5","Trevor Attridge","Team USA White","Haley 2","Cygnar","Niklas Bergmark","1","5","82","Scenario","Take and Hold"
"842","5","Ola Segerberg","Team Sweden Bofors","Issyria 1","Retribution of Scyrah","Trevor Christensen","1","2","85","Caster Kill","Take and Hold"
"842","5","Trevor Christensen","Team USA White","Rasheth 1","Skorne","Ola Segerberg","0","0","0","Caster Kill","Take and Hold"
"843","5","Brent Simon","Team USA White","Lylyth 3","Legion of Everblight","Gustav Linderup","0","1","48","Caster Kill","Take and Hold"
"843","5","Gustav Linderup","Team Sweden Bofors","Harbinger 1","Protectorate of Menoth","Brent Simon","1","0","92","Caster Kill","Take and Hold"
"844","5","Chris Green","Team USA White","Kaya 2","Circle Orboros","Torbjorn Hansson","0","0","17","Caster Kill","Take and Hold"
"844","5","Torbjorn Hansson","Team Sweden Bofors","Vayl 2 ","Legion of Everblight","Chris Green","1","0","81","Caster Kill","Take and Hold"
"845","5","Fredrik Rabén","Team Sweden Bofors","Haley 3","Cygnar","Michael Ireland","0","0","12","Caster Kill","Take and Hold"
"845","5","Michael Ireland","Team USA White","Helynna 1","Retribution of Scyrah","Fredrik Rabén","1","2","43","Caster Kill","Take and Hold"
"846","5","Joao Morais","Team Portugal Prime","Rasheth 1","Skorne","Sergei Lakissov","1","0","62","Caster Kill","Take and Hold"
"846","5","Sergei Lakissov","Team Latvia","Thexus 1","Mercenaries","Joao Morais","0","0","0","Caster Kill","Take and Hold"
"847","5","Andrei Isaev","Team Latvia","Caine 2","Cygnar","Nuno Sequeira","1","0","111","Caster Kill","Take and Hold"
"847","5","Nuno Sequeira","Team Portugal Prime","Terminus 1 ","Cryx","Andrei Isaev","0","2","52","Caster Kill","Take and Hold"
"848","5","Eduard Berdjugin","Team Latvia","Lylyth 3","Legion of Everblight","Paulo Morais","1","0","70","Caster Kill","Take and Hold"
"848","5","Paulo Morais","Team Portugal Prime","Haley 2","Cygnar","Eduard Berdjugin","0","0","0","Caster Kill","Take and Hold"
"849","5","Aleksandr Blumental","Team Latvia","Vladimir 2","Khador","Alexis Vallalta","1","2","103","Caster Kill","Take and Hold"
"849","5","Alexis Vallalta","Team Portugal Prime","Lucant 1","Convergence of Cyriss","Aleksandr Blumental","0","1","70","Caster Kill","Take and Hold"
"850","5","Dmitri Petchonkin","Team Latvia","Lylyth 3","Legion of Everblight","Vasco Oliveira","1","0","55","Caster Kill","Take and Hold"
"850","5","Vasco Oliveira","Team Portugal Prime","Vayl 1","Legion of Everblight","Dmitri Petchonkin","0","0","9","Caster Kill","Take and Hold"
"851","6","Rohan Mowle","Team Australia Wallaby","Reznik 1","Protectorate of Menoth","Tim Bossuyt","1","5","88","Scenario","Entrenched"
"851","6","Tim Bossuyt","Team Belgium Victorious Secret","Skarre 2","Cryx","Rohan Mowle","0","4","70","Scenario","Entrenched"
"852","6","Dimitri Sarbanis","Team Australia Wallaby","Harbinger 1","Protectorate of Menoth","Niels De Vlieger","0","3","47","Deathclock","Entrenched"
"852","6","Niels De Vlieger","Team Belgium Victorious Secret","Kallus 1","Legion of Everblight","Dimitri Sarbanis","1","3","85","Deathclock","Entrenched"
"853","6","Benoit Van Lee","Team Belgium Victorious Secret","Magnus 2","Mercenaries","Henry Wagner","0","1","27","Scenario","Entrenched"
"853","6","Henry Wagner","Team Australia Wallaby","Lylyth 3","Legion of Everblight","Benoit Van Lee","1","5","99","Scenario","Entrenched"
"854","6","Christophe Dirckx","Team Belgium Victorious Secret","Sorscha 1 ","Khador","Liam Gallagher","0","4","48","Scenario","Entrenched"
"854","6","Liam Gallagher","Team Australia Wallaby","Carver 1","Minions","Christophe Dirckx","1","5","79","Scenario","Entrenched"
"855","6","Russell Harman","Team Australia Wallaby","Deneghra 1","Cryx","Steven De Canck","0","0","34","Deathclock","Entrenched"
"855","6","Steven De Canck","Team Belgium Victorious Secret","Lylyth 3","Legion of Everblight","Russell Harman","1","1","62","Deathclock","Entrenched"
"856","6","Simon","Team Denmark Jotunheim","Malekus 1","Protectorate of Menoth","Terry Slade","0","1","71","Scenario","Entrenched"
"856","6","Terry Slade","Team Wales Dant","Absylonia 2","Legion of Everblight","Simon","1","5","73","Scenario","Entrenched"
"857","6","Sam Derbyshire","Team Wales Dant","Barnabas 1","Minions","Soren","0","3","87","Scenario","Entrenched"
"857","6","Soren","Team Denmark Jotunheim","Stryker 2","Cygnar","Sam Derbyshire","1","5","91","Scenario","Entrenched"
"858","6","Byron Liles","Team Wales Dant","Madrak 2","Trollblood","jan","0","0","0","Caster Kill","Entrenched"
"858","6","jan","Team Denmark Jotunheim","Scaverous 1","Cryx","Byron Liles","1","0","63","Caster Kill","Entrenched"
"859","6","Mikkel","Team Denmark Jotunheim","Vladimir 2","Khador","Paul Letherby","1","0","70","Caster Kill","Entrenched"
"859","6","Paul Letherby","Team Wales Dant","Mordikaar 1","Skorne","Mikkel","0","0","5","Caster Kill","Entrenched"
"860","6","Benjamin","Team Denmark Jotunheim","Ossyan 1","Retribution of Scyrah","Pete Hillard ","1","5","86","Scenario","Entrenched"
"860","6","Pete Hillard ","Team Wales Dant","Butcher 3","Khador","Benjamin","0","0","48","Scenario","Entrenched"
"861","6","Alun Evans","Team Wales Crafanc","Kreoss 1","Protectorate of Menoth","Conor Burnell","0","1","57","Scenario","Entrenched"
"861","6","Conor Burnell","Team Ireland Ceol","Madrak 2 ","Trollblood","Alun Evans","1","5","35","Scenario","Entrenched"
"862","6","Pat Dunford","Team Ireland Ceol","Haley 2","Cygnar","Scott Hooper-Jones","1","5","55","Scenario","Entrenched"
"862","6","Scott Hooper-Jones","Team Wales Crafanc","Montador 1","Mercenaries","Pat Dunford","0","0","0","Scenario","Entrenched"
"863","6","Mark Hayes","Team Ireland Ceol","Issyria 1","Retribution of Scyrah","Rhys Phillips","1","5","46","Scenario","Entrenched"
"863","6","Rhys Phillips","Team Wales Crafanc","Helynna 1","Retribution of Scyrah","Mark Hayes","0","2","46","Scenario","Entrenched"
"864","6","Adam Jones","Team Wales Crafanc","Borka 2","Trollblood","Eoin Brennan","0","4","37","Caster Kill","Entrenched"
"864","6","Eoin Brennan","Team Ireland Ceol","Wurmwood 1 ","Circle Orboros","Adam Jones","1","1","90","Caster Kill","Entrenched"
"865","6","Ben Jenkins","Team Wales Crafanc","Deneghra 1","Cryx","Pete Croft","1","5","103","Scenario","Entrenched"
"865","6","Pete Croft","Team Ireland Ceol","Vayl 2","Legion of Everblight","Ben Jenkins","0","0","61","Scenario","Entrenched"
"866","6","Andy Beattie","Team Northern Ireland","Wurmwood 1","Circle Orboros","Kirill Ustilovskiy ","1","5","71","Scenario","Entrenched"
"866","6","Kirill Ustilovskiy ","Team Russia Desmans","Karchev 1","Khador","Andy Beattie","0","0","55","Scenario","Entrenched"
"867","6","Adam Fox","Team Northern Ireland","Xerxis 1","Skorne","Aleksei Guk","1","1","78","Deathclock","Entrenched"
"867","6","Aleksei Guk","Team Russia Desmans","Helynna 1","Retribution of Scyrah","Adam Fox","0","2","57","Deathclock","Entrenched"
"868","6","Dmitrii Tochenov","Team Russia Desmans","Vyros 2","Retribution of Scyrah","Gerard O'Brien","1","3","88","Caster Kill","Entrenched"
"868","6","Gerard O'Brien","Team Northern Ireland","Agathia 1","Cryx","Dmitrii Tochenov","0","1","16","Caster Kill","Entrenched"
"869","6","Ian Alderdice","Team Northern Ireland","Arkadius 1","Minions","Konstantin Kruchinin","1","0","65","Caster Kill","Entrenched"
"869","6","Konstantin Kruchinin","Team Russia Desmans","Haley 2","Cygnar","Ian Alderdice","0","0","13","Caster Kill","Entrenched"
"870","6","Alexander Loginov","Team Russia Desmans","Nemo 1","Cygnar","Jonathon Graham","1","0","87","Caster Kill","Entrenched"
"870","6","Jonathon Graham","Team Northern Ireland","Severius 2","Protectorate of Menoth","Alexander Loginov","0","0","32","Caster Kill","Entrenched"
"871","6","Ross Harkin","Team Scotland Bru","Karchev 1","Khador","William Bekkema","0","2","0","Caster Kill","Entrenched"
"871","6","William Bekkema","Team Netherlands Rembrandt","Lucant 1","Convergence of Cyriss","Ross Harkin","1","0","88","Caster Kill","Entrenched"
"872","6","Dave den Ouden","Team Netherlands Rembrandt","Doomshaper 1","Trollblood","Ian Campbell","0","2","75","Caster Kill","Entrenched"
"872","6","Ian Campbell","Team Scotland Bru","Kromac 2","Circle Orboros","Dave den Ouden","1","0","105","Caster Kill","Entrenched"
"873","6","David Mace","Team Scotland Bru","Lylyth 3","Legion of Everblight","Tom Starren","1","0","112","Caster Kill","Entrenched"
"873","6","Tom Starren","Team Netherlands Rembrandt","Karchev 1","Khador","David Mace","0","4","19","Caster Kill","Entrenched"
"874","6","Nicholas Joyce","Team Scotland Bru","Ossrum 1","Mercenaries","Vincent van der Bijl","1","0","91","Caster Kill","Entrenched"
"874","6","Vincent van der Bijl","Team Netherlands Rembrandt","Asphyxious 3 ","Cryx","Nicholas Joyce","0","0","0","Caster Kill","Entrenched"
"875","6","Anjo Brand","Team Netherlands Rembrandt","Issyria 1","Retribution of Scyrah","Frazer Penman","0","2","95","Deathclock","Entrenched"
"875","6","Frazer Penman","Team Scotland Bru","Ragnor 1","Trollblood","Anjo Brand","1","2","84","Deathclock","Entrenched"
"876","6","Alexander Grob","Team Austria Apfelstrudel","Darius 1","Cygnar","Dmitri Petchonkin","1","3","92","Caster Kill","Entrenched"
"876","6","Dmitri Petchonkin","Team Latvia","Wurmwood 1","Circle Orboros","Alexander Grob","0","3","20","Caster Kill","Entrenched"
"877","6","Andrei Isaev","Team Latvia","Caine 2","Cygnar","Laszlo Vuray","1","5","73","Deathclock","Entrenched"
"877","6","Laszlo Vuray","Team Austria Apfelstrudel","Sturm & Drang 1","Minions","Andrei Isaev","0","2","42","Deathclock","Entrenched"
"878","6","Aleksandr Blumental","Team Latvia","Vladimir 2","Khador","Daniel Pawelka","0","1","45","Caster Kill","Entrenched"
"878","6","Daniel Pawelka","Team Austria Apfelstrudel","Calandra 1","Trollblood","Aleksandr Blumental","1","0","100","Caster Kill","Entrenched"
"879","6","Martin Florian","Team Austria Apfelstrudel","Butcher 3","Khador","Sergei Lakissov","0","0","62","Scenario","Entrenched"
"879","6","Sergei Lakissov","Team Latvia","Thexus 1","Mercenaries","Martin Florian","1","5","49","Scenario","Entrenched"
"880","6","Daniel Maierl","Team Austria Apfelstrudel","Vyros 2","Retribution of Scyrah","Eduard Berdjugin","1","2","100","Caster Kill","Entrenched"
"880","6","Eduard Berdjugin","Team Latvia","Lylyth 3","Legion of Everblight","Daniel Maierl","0","1","0","Caster Kill","Entrenched"
"881","6","Dan Yount","Team USA Blue","Wurmwood 1 ","Circle Orboros","Rudolf Edlmayer","0","1","88","Scenario","Entrenched"
"881","6","Rudolf Edlmayer","Team Hungary","Nemo 1","Cygnar","Dan Yount","1","5","73","Scenario","Entrenched"
"882","6","Jeremy Lee","Team USA Blue","Kaya 2","Circle Orboros","Zoltán Gaál","0","1","31","Scenario","Entrenched"
"882","6","Zoltán Gaál","Team Hungary","Venethrax 1","Cryx","Jeremy Lee","1","5","45","Scenario","Entrenched"
"883","6","Brian Marino","Team USA Blue","Vayl 2","Legion of Everblight","Gabor Wolf","1","5","48","Scenario","Entrenched"
"883","6","Gabor Wolf","Team Hungary","Karchev 1","Khador","Brian Marino","0","4","38","Scenario","Entrenched"
"884","6","Csaba Mile","Team Hungary","Irusk 2","Khador","Julien Lesage","0","3","13","Deathclock","Entrenched"
"884","6","Julien Lesage","Team USA Blue","Gunnbjorn 1 ","Trollblood","Csaba Mile","1","0","73","Deathclock","Entrenched"
"885","6","Jay Larsen","Team USA Blue","Madrak 2","Trollblood","Loránd Sövényházi","1","0","17","Caster Kill","Entrenched"
"885","6","Loránd Sövényházi","Team Hungary","Borka 1","Trollblood","Jay Larsen","0","0","0","Caster Kill","Entrenched"
"886","6","Alasdair Johnstone","Team Scotland Irn","Haley 2","Cygnar","Jeff Galea","1","0","67","Caster Kill","Entrenched"
